seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
429,2.6,1,0.21,160,Neyman-Pearson Stochastic,0.3526019262248278,0.3136182572614108,0.15103734439834024,0.01240663900414938,0.7634854771784233,0.0,"{""a_m"": 3.0373592627466595, ""p_m"": 0.6149377593360996, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,2.6,1,0.21,160,Neyman-Pearson Stochastic,0.335677033766036,0.35051452282157675,0.15103734439834024,0.01240663900414938,0.7634854771784233,0.0,"{""a_m"": 3.0058898924459108, ""p_m"": 0.6149377593360996, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,2.6,1,0.21,160,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.5937921727395412,0.0,"{""a_m"": 7.800106661451009}"
430,1.1,1,0.21,10,Neyman-Pearson,0.2706422018348624,0.29,0.15789473684210525,0.010000000000000009,0.09090909090909098,0.0,"{""audit_thresh"": 3.152828724908802, ""audit_fpr"": 0.010000000000000009, ""audit_budget_share"": 0.09090909090909098, ""in_sample_safety"": 0.2706422018348624, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
429,13.8,1,0.21,1280,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.01,0.927536231884058,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.927536231884058, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
429,7.4,1,0.21,640,Neyman-Pearson Stochastic,0.3202833426948761,0.31563265306122457,0.13424036281179139,0.010068027210884355,0.8707482993197281,0.0,"{""a_m"": 3.2040572738571065, ""p_m"": 0.9564625850340137, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,4.2,1,0.21,320,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.735171261487051,0.0,"{""a_m"": 7.800106661451009}"
434,7.4,1,0.21,640,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.8345187292555714,0.0,"{""a_m"": 7.800106661451009}"
429,4.2,1,0.21,320,Neyman-Pearson Stochastic,0.3229897463572585,0.28728000000000004,0.1383529411764706,0.011364705882352942,0.8658823529411765,0.0,"{""a_m"": 3.0373592627466595, ""p_m"": 0.5632941176470588, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
429,13.8,1,0.21,1280,Neyman-Pearson Stochastic,0.31927606338615516,0.31464000000000003,0.13381818181818184,0.010036363636363637,0.9309090909090909,0.0,"{""a_m"": 3.2040572738571065, ""p_m"": 0.9534545454545456, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,13.8,1,0.21,1280,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.8949911009407577,0.0,"{""a_m"": 7.800106661451009}"
430,1.2,1,0.21,20,Neyman-Pearson,0.2706422018348624,0.29,0.15789473684210525,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.152828724908802, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.2706422018348624, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
430,1.1,1,0.21,10,Neyman-Pearson Stochastic,0.6120172818433967,0.5978372093023255,0.47325581395348837,0.037093023255813956,0.3372093023255814,0.0,"{""a_m"": 1.480816159984946, ""p_m"": 0.7290697674418605, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,26.6,1,0.21,2560,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.9286373829310117,0.0,"{""a_m"": 7.800106661451009}"
429,26.6,1,0.21,2560,Neyman-Pearson Stochastic,0.31871836071804976,0.31409039548022605,0.13358443188951666,0.010018832391713748,0.9642184557438795,0.0,"{""a_m"": 3.2040572738571065, ""p_m"": 0.9517890772128061, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,4.2,1,0.21,320,Neyman-Pearson,0.24770642201834864,0.22,0.08771929824561403,0.01,0.7619047619047619,0.0,"{""audit_thresh"": 3.2507001562796924, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.7619047619047619, ""in_sample_safety"": 0.24770642201834864, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
